Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
12,15,11110111000011110000,1.0,207497556
30,273,11110001000000000000,1.0,211421265
31,34,11111100000000000000,1.0,63915357
31,58,11111100000000000000,1.0,68913459
31,112,11111100000000000000,1.0,42035121
31,5377,11111100000000000000,1.0,66329301
31,10723,11111100000000000000,1.0,36650169
32,35,11111000000000000000,1.0,59896575
32,59,11111000000000000000,1.0,45962700
32,275,11111000000000000000,1.0,91757430
32,1976,11111000000000000000,1.0,54490995
32,5378,11111000000000000000,1.0,57850395
32,10724,11111000000000000000,1.0,26921010
33,276,11110000000000000000,1.0,157346280
33,1977,11110000000000000000,1.0,127152480
33,5379,11110000000000000000,1.0,107649360
34,43,11111100000000000000,1.0,144782286
34,115,11111100000000000000,1.0,58694405
34,196,11111100000000000000,1.0,39537146
34,5380,11111100000000000000,1.0,74522481
34,10726,11111100000000000000,1.0,43750256
35,278,11111000000000000000,1.0,82246980
35,1979,11111000000000000000,1.0,63575880
35,5381,11111000000000000000,1.0,60069165
38,47,11100111011101110000,1.0,101950360
39,66,11110000000000000000,1.0,253925940
39,1983,11110000000000000000,1.0,326327478
40,67,11111000000000000000,1.0,263470093
40,121,11111000000000000000,1.0,234444791
40,202,11111000000000000000,1.0,219035190
40,1255,11111000000000000000,1.0,287544231
40,5386,11111000000000000000,1.0,272780434
41,44,10101000000000000000,1.0,161837220
41,68,10101000000000000000,1.0,104506569
41,203,10101000000000000000,1.0,98305674
41,284,10101000000000000000,1.0,184185000
41,1985,10101000000000000000,1.0,159332304
41,5387,10101000000000000000,1.0,114759534
43,124,11111100000000000000,1.0,253618746
43,205,11111100000000000000,1.0,205474824
43,10735,11111100000000000000,1.0,184093104
44,71,10101000000000000000,1.0,113413900
44,287,10101000000000000000,1.0,196157940
44,1988,10101000000000000000,1.0,187340520
44,5390,10101000000000000000,1.0,132696240
49,52,11110100000000000000,1.0,379263500
49,211,11110100000000000000,1.0,251062586
50,1994,11110001000000000000,1.0,228737844
50,5396,11110001000000000000,1.0,205108956
51,10743,11110101000000000000,1.0,110780384
52,5398,11110100000000000000,1.0,346192000
53,10745,11110001000001000000,1.0,104862233
56,2000,11111111011001110000,1.0,48797000
57,66,11110000000000000000,1.0,156088330
57,300,11110000000000000000,1.0,170525687
58,139,11111100000000000000,1.0,62803257
58,10750,11111100000000000000,1.0,49211175
59,221,11111000000000000000,1.0,25157580
59,545,11111000000000000000,1.0,50387400
59,10751,11111000000000000000,1.0,17807160
60,62,10101000000000000000,1.0,61306464
60,69,10101000000000000000,1.0,88632720
60,2004,10101000000000000000,1.0,81025728
60,5406,10101000000000000000,1.0,68038392
61,304,11111000000000000000,1.0,99866514
61,763,11111000000000000000,1.0,82600134
61,2005,11111000000000000000,1.0,84660960
61,5407,11111000000000000000,1.0,87733633
62,71,10101000000000000000,1.0,60888980
62,305,10101000000000000000,1.0,59417172
62,764,10101000000000000000,1.0,56183440
62,2006,10101000000000000000,1.0,52617136
62,5408,10101000000000000000,1.0,48668728
67,5413,11111000000000000000,1.0,172954112
68,71,10101000000000000000,1.0,73237155
68,311,10101000000000000000,1.0,89442099
68,2012,10101000000000000000,1.0,84727005
68,5414,10101000000000000000,1.0,53185239
69,70,10101000000000000000,1.0,126064290
69,71,10101000000000000000,1.0,88029150
69,5415,10101000000000000000,1.0,80203200
69,10761,10101000000000000000,1.0,52612890
70,71,10101000000000000000,1.0,106039415
70,313,10101000000000000000,1.0,158991346
70,772,10101000000000000000,1.0,182577568
70,5416,10101000000000000000,1.0,119680976
71,233,10101000000000000000,1.0,66662935
71,314,10101000000000000000,1.0,73512515
71,773,10101000000000000000,1.0,99336120
71,2015,10101000000000000000,1.0,88046360
71,5417,10101000000000000000,1.0,56225070
71,10763,10101000000000000000,1.0,34093010
81,162,11111111111001110000,1.0,47441633
86,5432,11111110111010101000,1.0,8940078
111,192,11111000000000000000,1.0,58900000
111,10803,11111000000000000000,1.0,37378250
112,113,11111100000000000000,1.0,25334079
112,115,11111100000000000000,1.0,38601465
112,139,11111100000000000000,1.0,38308083
112,355,11111100000000000000,1.0,71449383
112,2056,11111100000000000000,1.0,16206639
112,5458,11111100000000000000,1.0,35417727
112,10804,11111100000000000000,1.0,21933021
113,116,11111100000000000000,1.0,30421412
113,122,11111100000000000000,1.0,41640590
113,140,11111100000000000000,1.0,21631657
113,194,11111100000000000000,1.0,20153486
113,2057,11111100000000000000,1.0,13755850
113,5459,11111100000000000000,1.0,23576128
113,10805,11111100000000000000,1.0,12632067
114,115,11111100000000000000,1.0,63547120
114,116,11111100000000000000,1.0,58350656
114,10806,11111100000000000000,1.0,50238448
115,116,11111100000000000000,1.0,46353020
115,124,11111100000000000000,1.0,102816455
115,133,11111100000000000000,1.0,101885700
115,142,11111100000000000000,1.0,77295295
115,196,11111100000000000000,1.0,34004530
115,358,11111100000000000000,1.0,86332855
115,2059,11111100000000000000,1.0,40661915
115,5461,11111100000000000000,1.0,60669595
115,10807,11111100000000000000,1.0,38928295
116,125,11111100000000000000,1.0,73055752
116,143,11111100000000000000,1.0,53092312
116,197,11111100000000000000,1.0,28483784
116,5462,11111100000000000000,1.0,45772384
116,10808,11111100000000000000,1.0,23355920
120,123,11110100000000000000,1.0,166403888
121,202,11111000000000000000,1.0,159572490
121,1336,11111000000000000000,1.0,145732419
122,125,11111100000000000000,1.0,99998140
122,1337,11111100000000000000,1.0,82602500
122,2066,11111100000000000000,1.0,65564060
122,5468,11111100000000000000,1.0,74199370
122,10814,11111100000000000000,1.0,44391030
123,132,11110100000000000000,1.0,149438976
124,125,11111100000000000000,1.0,162046258
124,133,11111100000000000000,1.0,207514140
124,151,11111100000000000000,1.0,200640415
124,205,11111100000000000000,1.0,169658004
124,2068,11111100000000000000,1.0,182566136
124,5470,11111100000000000000,1.0,216688754
124,10816,11111100000000000000,1.0,146345223
125,10817,11111100000000000000,1.0,71476834
131,134,11111101000000000000,1.0,112514338
131,2075,11111101000000000000,1.0,84084175
132,2076,11110100000000000000,1.0,116689728
134,5480,11111101000000000000,1.0,121374168
134,10826,11111101000000000000,1.0,66080024
137,5483,11110111011001110000,1.0,48943104
138,139,11111100000000000000,1.0,58191903
138,140,11111100000000000000,1.0,38285667
138,10830,11111100000000000000,1.0,43154937
139,140,11111100000000000000,1.0,32709589
139,142,11111100000000000000,1.0,76707829
